"","date","unemp","infgap","ppi","infexp","cpi","s_shock"
"192","2004-12-31",5.4,-1.34539339735427,1.67845497926997,2.34146978493137,0.996076387577105,1.76263864235011
"193","2005-03-31",5.2,-1.93204253914432,2.30349112145163,2.65969647743132,0.727653938286998,-0.0991802382980467
"194","2005-06-30",5,-2.70730474169953,0.389610882456459,3.01754283954772,0.310238097848181,0.242698816133569
"195","2005-09-30",5,-0.26635728555755,4.99313823121978,2.86522966650988,2.59887238095233,9.00210667664503
"196","2005-12-31",4.9,-3.74930725456351,0.492005912544968,3.39657320276665,-0.352734051796855,-4.38051183570032
"197","2006-03-31",4.7,-2.59123292226018,-0.492005912544968,3.39566159398659,0.804428671726409,0.270022644286527
"198","2006-06-30",4.6,-2.40065221503454,2.37598749379364,3.44673896480849,1.04608674977396,1.06390211502863
"199","2006-09-30",4.5,-3.34926612508335,-0.422323402965841,3.8435825048353,0.494316379751947,-0.540293021625615
"200","2006-12-31",4.4,-3.03557705410193,0.120845936156844,3.18339674103301,0.147819686931072,-1.14241045798025
"201","2007-03-31",4.4,-1.91401175345902,2.20970471879305,2.98555202175619,1.07154026829717,1.76075258203063
"202","2007-06-30",4.6,-1.89181968642407,2.62329236922021,2.83529151826221,0.943471831838139,1.9178062475536
"203","2007-09-30",4.7,-1.84383053107904,-0.172761344437777,2.47541512230283,0.631584591223788,0.323207276935022
"204","2007-12-31",5,-1.29594659081937,2.89710690554852,2.6759947795115,1.38004818869213,2.48007188637871
"205","2008-03-31",5.1,-2.11666053774118,5.07612379770208,3.05949312747846,0.942832589737286,1.42888187485433
"206","2008-06-30",5.6,-1.48048887358299,6.4904340327204,3.34403665666276,1.86354778307978,5.58560285224203
"207","2008-09-30",6.1,-3.23613219465317,-1.81182611015442,3.88425290314143,0.648120708488253,0.20619547983145
"208","2008-12-31",7.3,-7.87101768071403,-14.1617395523534,4.39428612606825,-3.47673155464578,-14.2980358849684
"209","2009-03-31",8.7,-2.86448268547641,-1.65195497069757,3.38206728772033,0.517584602243915,-0.370969051085979
"210","2009-06-30",9.5,-1.22147857811044,3.5070806359573,2.29571337213903,1.07423479402859,2.72570946269148
"211","2009-09-30",9.8,-0.28462468122854,0,0.782012221484529,0.497387540255989,0.517218463533453
